EID,l1tex__lsuin_requests.sum,l1tex__texin_requests.sum,sm__inst_executed_pipe_alu.sum,sm__inst_executed_pipe_fma.sum,sm__inst_executed_pipe_lsu.sum,sm__inst_executed_pipe_tex.sum,sm__inst_issued.sum,sm__thread_inst_executed_pipe_alu_pred_on.sum,sm__thread_inst_executed_pipe_fma_pred_on.sum,sm__threads_launched_shader_ps.sum,sm__threads_launched_shader_ps_killmask_off.sum,sm__threads_launched_shader_ps_killmask_on.sum,sm__threads_launched_shader_vs.sum,sm__warps_launched.sum,gpu__time_duration.avg,l1tex__average_t_sector_lookup_hit.avg.ratio,l1tex__average_t_sector_pipe_lsu_lookup_hit.avg.ratio,l1tex__average_t_sector_pipe_lsu_mem_global_op_ld_lookup_hit.avg.ratio,l1tex__t_sector_hit_rate.avg.ratio,lts__average_t_sector_srcnode_gpc_lookup_hit.avg.ratio,lts__average_t_sector_srcnode_gpc_op_read_lookup_hit.avg.ratio,lts__average_t_sector_srcunit_tex_op_read.avg.ratio,lts__average_t_sector_srcunit_tex_op_read_lookup_hit.avg.ratio,lts__t_sector_hit_rate.avg.ratio
556,720.00,142.00,6840.00,45360.00,720.00,0.00,59523.00,208480.00,1382752.00,0.00,0.00,0.00,10968.00,360.00,4592.59259,0.00,0.00,0.00,0.00,0.67068,0.61994,0.00,0.00,0.75252
560,80.00,142.00,760.00,5040.00,80.00,0.00,6880.00,24096.00,159424.00,0.00,0.00,0.00,1265.00,40.00,5851.85185,0.00,0.00,0.00,0.00,0.89026,0.21136,0.00,0.00,0.93993
564,2636.00,142.00,25042.00,166068.00,2636.00,0.00,204211.00,784832.00,5207264.00,0.00,0.00,0.00,41323.00,1318.00,5944.44444,0.00,0.00,0.00,0.00,0.56138,0.54349,0.00,0.00,0.57103
568,832.00,142.00,7904.00,52416.00,832.00,0.00,67870.00,249408.00,1654848.00,0.00,0.00,0.00,13120.00,416.00,4990.74074,0.00,0.00,0.00,0.00,0.28251,0.21189,0.00,0.00,0.3427
572,1216.00,142.00,11552.00,76608.00,1216.00,0.00,97010.00,368320.00,2442624.00,0.00,0.00,0.00,19385.00,608.00,4805.55556,0.00,0.00,0.00,0.00,0.56499,0.53034,0.00,0.00,0.583
576,272.00,142.00,2584.00,17136.00,272.00,0.00,23257.00,81184.00,538336.00,0.00,0.00,0.00,4274.00,136.00,5175.92593,0.00,0.00,0.00,0.00,0.45965,0.39537,0.00,0.00,0.52635
580,4.00,138.00,38.00,252.00,4.00,0.00,344.00,1216.00,8064.00,0.00,0.00,0.00,64.00,2.00,5620.37037,0.00,0.00,0.00,0.00,0.63429,0.6302,0.00,0.00,0.96163
584,210.00,142.00,1995.00,13230.00,210.00,0.00,17988.00,62592.00,415328.00,0.00,0.00,0.00,3297.00,105.00,5120.37037,0.00,0.00,0.00,0.00,0.61556,0.53814,0.00,0.00,0.69035
588,364.00,142.00,3458.00,22932.00,364.00,0.00,31111.00,107872.00,714848.00,0.00,0.00,0.00,5676.00,182.00,5194.44444,0.00,0.00,0.00,0.00,0.66926,0.59075,0.00,0.00,0.7175
592,2.00,138.00,19.00,126.00,2.00,0.00,172.00,512.00,3392.00,0.00,0.00,0.00,27.00,1.00,5888.88889,0.00,0.00,0.00,0.00,0.58456,0.5826,0.00,0.00,0.97752
604,1334.00,142.00,12673.00,84042.00,1334.00,0.00,108110.00,398624.00,2645600.00,0.00,0.00,0.00,20971.00,667.00,5388.88889,0.00,0.00,0.00,0.00,0.54143,0.47452,0.00,0.00,0.561
608,1684.00,188.00,15998.00,106092.00,1684.00,0.00,132556.00,509472.00,3378432.00,0.00,0.00,0.00,26815.00,842.00,5629.62963,0.00,0.00,0.00,0.00,0.60373,0.54241,0.00,0.00,0.63468
612,818.00,142.00,7771.00,51534.00,818.00,0.00,67301.00,243456.00,1614784.00,0.00,0.00,0.00,12824.00,409.00,6574.07407,0.00,0.00,0.00,0.00,0.67644,0.57674,0.00,0.00,0.70177
616,500.00,142.00,4750.00,31500.00,500.00,0.00,42125.00,150016.00,994624.00,0.00,0.00,0.00,7900.00,250.00,5537.03704,0.00,0.00,0.00,0.00,0.75747,0.45769,0.00,0.00,0.77949
620,1250.00,142.00,11875.00,78750.00,1250.00,0.00,99670.00,374176.00,2478656.00,0.00,0.00,0.00,19676.00,625.00,5148.14815,0.00,0.00,0.00,0.00,0.64349,0.51875,0.00,0.00,0.65829
624,1276.00,142.00,12122.00,80388.00,1276.00,0.00,101590.00,359520.00,2386048.00,0.00,0.00,0.00,18927.00,638.00,5398.14815,0.00,0.00,0.00,0.00,0.66736,0.44968,0.00,0.00,0.68202
628,1080.00,142.00,10260.00,68040.00,1080.00,0.00,86596.00,313632.00,2080064.00,0.00,0.00,0.00,16509.00,540.00,4620.37037,0.00,0.00,0.00,0.00,0.59269,0.44581,0.00,0.00,0.60958
632,1768.00,142.00,16796.00,111384.00,1768.00,0.00,137859.00,532544.00,3531328.00,0.00,0.00,0.00,28028.00,884.00,5555.55556,0.00,0.00,0.00,0.00,0.65893,0.63474,0.00,0.00,0.67133
636,966.00,142.00,9177.00,60858.00,966.00,0.00,77794.00,272960.00,1809248.00,0.00,0.00,0.00,14361.00,483.00,4740.74074,0.00,0.00,0.00,0.00,0.53764,0.49492,0.00,0.00,0.56395
640,84.00,142.00,798.00,5292.00,84.00,0.00,7224.00,24736.00,164256.00,0.00,0.00,0.00,1304.00,42.00,5138.88889,0.00,0.00,0.00,0.00,0.5969,0.54982,0.00,0.00,0.72622
644,966.00,142.00,9177.00,60858.00,966.00,0.00,77774.00,272864.00,1807232.00,0.00,0.00,0.00,14361.00,483.00,4666.66667,0.00,0.00,0.00,0.00,0.58258,0.49556,0.00,0.00,0.60297
648,1080.00,142.00,10260.00,68040.00,1080.00,0.00,86563.00,313312.00,2077952.00,0.00,0.00,0.00,16509.00,540.00,4722.22222,0.00,0.00,0.00,0.00,0.48839,0.44981,0.00,0.00,0.50857
652,720.00,142.00,6840.00,45360.00,720.00,0.00,59409.00,208608.00,1382048.00,0.00,0.00,0.00,10968.00,360.00,4592.59259,0.00,0.00,0.00,0.00,0.52239,0.47174,0.00,0.00,0.55219
656,80.00,142.00,760.00,5040.00,80.00,0.00,6880.00,24032.00,159424.00,0.00,0.00,0.00,1265.00,40.00,5611.11111,0.00,0.00,0.00,0.00,0.84226,0.39112,0.00,0.00,0.89333
660,2636.00,142.00,25042.00,166068.00,2636.00,0.00,204107.00,785024.00,5207104.00,0.00,0.00,0.00,41323.00,1318.00,6203.7037,0.00,0.00,0.00,0.00,0.57392,0.51148,0.00,0.00,0.58275
664,832.00,142.00,7904.00,52416.00,832.00,0.00,67476.00,249312.00,1653920.00,0.00,0.00,0.00,13120.00,416.00,5009.25926,0.00,0.00,0.00,0.00,0.34089,0.23657,0.00,0.00,0.36776
668,1216.00,142.00,11552.00,76608.00,1216.00,0.00,96788.00,368416.00,2446880.00,0.00,0.00,0.00,19385.00,608.00,5009.25926,0.00,0.00,0.00,0.00,0.61878,0.47592,0.00,0.00,0.63361
672,272.00,188.00,2584.00,17136.00,272.00,0.00,23257.00,81120.00,538592.00,0.00,0.00,0.00,4274.00,136.00,5518.51852,0.00,0.00,0.00,0.00,0.71732,0.39978,0.00,0.00,0.75199
676,4.00,138.00,38.00,252.00,4.00,0.00,344.00,1216.00,8064.00,0.00,0.00,0.00,64.00,2.00,5731.48148,0.00,0.00,0.00,0.00,0.64641,0.63299,0.00,0.00,0.96448
680,210.00,142.00,1995.00,13230.00,210.00,0.00,17972.00,62752.00,415264.00,0.00,0.00,0.00,3297.00,105.00,5194.44444,0.00,0.00,0.00,0.00,0.80459,0.45234,0.00,0.00,0.84278
684,364.00,142.00,3458.00,22932.00,364.00,0.00,31108.00,107872.00,714848.00,0.00,0.00,0.00,5676.00,182.00,4888.88889,0.00,0.00,0.00,0.00,0.83854,0.51593,0.00,0.00,0.86268
688,2.00,138.00,19.00,126.00,2.00,0.00,172.00,512.00,3392.00,0.00,0.00,0.00,27.00,1.00,8203.7037,0.00,0.00,0.00,0.00,0.85224,0.37025,0.00,0.00,0.99058
698,3.00,262844.00,600251.00,953994.00,3.00,32896.00,2070827.00,1.70241E+07,3.04679E+07,1050624.00,1048576.00,2048.00,4.00,32897.00,24620.37037,0.75519,0.00,0.00,0.75519,0.89418,0.5023,0.59742,0.49392,0.89676
708,3.00,262798.00,600251.00,953994.00,3.00,32896.00,2070526.00,1.70240E+07,3.04499E+07,1050624.00,1048576.00,2048.00,4.00,32897.00,23462.96296,0.75524,0.00,0.00,0.75524,0.90725,0.49805,0.58009,0.49143,0.90986
711,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15305.55556,0.00,0.00,0.00,0.00,0.02191,0.02191,0.00,0.00,0.88618
713,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16324.07407,0.00,0.00,0.00,0.00,0.02187,0.02187,0.00,0.00,0.88639
715,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16620.37037,0.00,0.00,0.00,0.00,0.02186,0.02186,0.00,0.00,0.88585
717,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16314.81481,0.00,0.00,0.00,0.00,0.02188,0.02188,0.00,0.00,0.88754
719,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15398.14815,0.00,0.00,0.00,0.00,0.022,0.022,0.00,0.00,0.89181
721,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15537.03704,0.00,0.00,0.00,0.00,0.02199,0.02199,0.00,0.00,0.89126
733,2315.00,184.00,21940.00,90700.00,2397.00,0.00,131224.00,582912.00,2820288.00,0.00,0.00,0.00,20971.00,667.00,8287.03704,0.51807,0.51807,0.48916,0.51807,0.53825,0.41221,0.02432,0.00231,0.55338
737,1684.00,162.00,15998.00,106092.00,1684.00,0.00,132434.00,509504.00,3380160.00,0.00,0.00,0.00,26815.00,842.00,6055.55556,0.00,0.00,0.00,0.00,0.59449,0.52248,0.00,0.00,0.60822
741,818.00,142.00,7771.00,51534.00,818.00,0.00,67137.00,243488.00,1614048.00,0.00,0.00,0.00,12824.00,409.00,5759.25926,0.00,0.00,0.00,0.00,0.62766,0.57889,0.00,0.00,0.6543
745,500.00,142.00,4750.00,31500.00,500.00,0.00,42084.00,150176.00,995936.00,0.00,0.00,0.00,7900.00,250.00,5879.62963,0.00,0.00,0.00,0.00,0.7599,0.46127,0.00,0.00,0.78008
749,1250.00,142.00,11875.00,78750.00,1250.00,0.00,99607.00,374080.00,2476640.00,0.00,0.00,0.00,19676.00,625.00,6703.7037,0.00,0.00,0.00,0.00,0.64008,0.53864,0.00,0.00,0.65534
753,1276.00,142.00,12122.00,80388.00,1276.00,0.00,101409.00,359264.00,2382592.00,0.00,0.00,0.00,18927.00,638.00,7324.07407,0.00,0.00,0.00,0.00,0.74256,0.42489,0.00,0.00,0.75235
757,1080.00,142.00,10260.00,68040.00,1080.00,0.00,86509.00,313856.00,2080192.00,0.00,0.00,0.00,16509.00,540.00,6259.25926,0.00,0.00,0.00,0.00,0.62532,0.45858,0.00,0.00,0.64112
761,1768.00,142.00,16796.00,111384.00,1768.00,0.00,138555.00,532640.00,3533088.00,0.00,0.00,0.00,28028.00,884.00,4935.18519,0.00,0.00,0.00,0.00,0.65884,0.63503,0.00,0.00,0.67112
765,966.00,142.00,9177.00,60858.00,966.00,0.00,77694.00,272608.00,1808704.00,0.00,0.00,0.00,14361.00,483.00,4611.11111,0.00,0.00,0.00,0.00,0.53782,0.49498,0.00,0.00,0.56127
769,84.00,188.00,798.00,5292.00,84.00,0.00,7218.00,24800.00,164416.00,0.00,0.00,0.00,1304.00,42.00,5092.59259,0.00,0.00,0.00,0.00,0.59613,0.54903,0.00,0.00,0.72677
773,966.00,142.00,9177.00,60858.00,966.00,0.00,77337.00,272960.00,1811328.00,0.00,0.00,0.00,14361.00,483.00,5509.25926,0.00,0.00,0.00,0.00,0.61871,0.47106,0.00,0.00,0.64627
777,1080.00,142.00,10260.00,68040.00,1080.00,0.00,85929.00,313600.00,2083008.00,0.00,0.00,0.00,16509.00,540.00,5157.40741,0.00,0.00,0.00,0.00,0.54815,0.45326,0.00,0.00,0.56687
781,720.00,142.00,6840.00,45360.00,720.00,0.00,59083.00,208480.00,1381856.00,0.00,0.00,0.00,10968.00,360.00,5601.85185,0.00,0.00,0.00,0.00,0.52287,0.45298,0.00,0.00,0.55227
785,80.00,142.00,760.00,5040.00,80.00,0.00,6876.00,24096.00,159360.00,0.00,0.00,0.00,1265.00,40.00,6861.11111,0.00,0.00,0.00,0.00,0.89507,0.54311,0.00,0.00,0.92968
789,2636.00,142.00,25042.00,166068.00,2636.00,0.00,204043.00,785152.00,5205920.00,0.00,0.00,0.00,41323.00,1318.00,7388.88889,0.00,0.00,0.00,0.00,0.58098,0.50651,0.00,0.00,0.58946
793,832.00,142.00,7904.00,52416.00,832.00,0.00,67480.00,248960.00,1654944.00,0.00,0.00,0.00,13120.00,416.00,5018.51852,0.00,0.00,0.00,0.00,0.34018,0.23832,0.00,0.00,0.36708
797,1216.00,142.00,11552.00,76608.00,1216.00,0.00,96851.00,368352.00,2444992.00,0.00,0.00,0.00,19385.00,608.00,5472.22222,0.00,0.00,0.00,0.00,0.59649,0.48066,0.00,0.00,0.61206
801,272.00,142.00,2584.00,17136.00,272.00,0.00,23260.00,81280.00,538496.00,0.00,0.00,0.00,4274.00,136.00,5333.33333,0.00,0.00,0.00,0.00,0.7132,0.41833,0.00,0.00,0.7506
805,4.00,142.00,38.00,252.00,4.00,0.00,344.00,1216.00,8064.00,0.00,0.00,0.00,64.00,2.00,5657.40741,0.00,0.00,0.00,0.00,0.65136,0.63424,0.00,0.00,0.96498
809,210.00,142.00,1995.00,13230.00,210.00,0.00,17990.00,62688.00,415552.00,0.00,0.00,0.00,3297.00,105.00,5222.22222,0.00,0.00,0.00,0.00,0.61426,0.53715,0.00,0.00,0.69006
813,364.00,142.00,3458.00,22932.00,364.00,0.00,31124.00,107648.00,715136.00,0.00,0.00,0.00,5676.00,182.00,4750.00,0.00,0.00,0.00,0.00,0.67482,0.59622,0.00,0.00,0.72363
817,2.00,138.00,19.00,126.00,2.00,0.00,172.00,512.00,3424.00,0.00,0.00,0.00,27.00,1.00,6962.96296,0.00,0.00,0.00,0.00,0.90373,0.60576,0.00,0.00,0.99665
829,1334.00,142.00,12673.00,84042.00,1334.00,0.00,108135.00,398432.00,2642016.00,0.00,0.00,0.00,20971.00,667.00,4944.44444,0.00,0.00,0.00,0.00,0.50568,0.47243,0.00,0.00,0.52861
833,1684.00,142.00,15998.00,106092.00,1684.00,0.00,132388.00,509632.00,3378560.00,0.00,0.00,0.00,26815.00,842.00,5166.66667,0.00,0.00,0.00,0.00,0.59455,0.56672,0.00,0.00,0.63629
837,818.00,142.00,7771.00,51534.00,818.00,0.00,66742.00,243936.00,1616576.00,0.00,0.00,0.00,12824.00,409.00,4601.85185,0.00,0.00,0.00,0.00,0.67248,0.62304,0.00,0.00,0.70306
841,500.00,188.00,4750.00,31500.00,500.00,0.00,42065.00,150016.00,995872.00,0.00,0.00,0.00,7900.00,250.00,5231.48148,0.00,0.00,0.00,0.00,0.71978,0.49096,0.00,0.00,0.74741
845,1250.00,142.00,11875.00,78750.00,1250.00,0.00,99284.00,373760.00,2477952.00,0.00,0.00,0.00,19676.00,625.00,4611.11111,0.00,0.00,0.00,0.00,0.56536,0.53021,0.00,0.00,0.58466
849,1276.00,142.00,12122.00,80388.00,1276.00,0.00,101563.00,359584.00,2383808.00,0.00,0.00,0.00,18927.00,638.00,4833.33333,0.00,0.00,0.00,0.00,0.52575,0.49189,0.00,0.00,0.54335
853,1080.00,142.00,10260.00,68040.00,1080.00,0.00,86342.00,313792.00,2080128.00,0.00,0.00,0.00,16509.00,540.00,4611.11111,0.00,0.00,0.00,0.00,0.5132,0.47442,0.00,0.00,0.53422
857,1768.00,142.00,16796.00,111384.00,1768.00,0.00,138289.00,532512.00,3530720.00,0.00,0.00,0.00,28028.00,884.00,4861.11111,0.00,0.00,0.00,0.00,0.65893,0.63509,0.00,0.00,0.6773
861,966.00,142.00,9177.00,60858.00,966.00,0.00,77914.00,272768.00,1810720.00,0.00,0.00,0.00,14361.00,483.00,4648.14815,0.00,0.00,0.00,0.00,0.5384,0.49568,0.00,0.00,0.5929
865,84.00,142.00,798.00,5292.00,84.00,0.00,7224.00,24832.00,164320.00,0.00,0.00,0.00,1304.00,42.00,5462.96296,0.00,0.00,0.00,0.00,0.58318,0.53718,0.00,0.00,0.71235
869,966.00,142.00,9177.00,60858.00,966.00,0.00,77523.00,272992.00,1809568.00,0.00,0.00,0.00,14361.00,483.00,4666.66667,0.00,0.00,0.00,0.00,0.5699,0.52729,0.00,0.00,0.59334
873,1080.00,142.00,10260.00,68040.00,1080.00,0.00,86507.00,313472.00,2079328.00,0.00,0.00,0.00,16509.00,540.00,4870.37037,0.00,0.00,0.00,0.00,0.48896,0.45038,0.00,0.00,0.50912
877,720.00,142.00,6840.00,45360.00,720.00,0.00,59418.00,208512.00,1382656.00,0.00,0.00,0.00,10968.00,360.00,4620.37037,0.00,0.00,0.00,0.00,0.55812,0.50738,0.00,0.00,0.58877
881,80.00,142.00,760.00,5040.00,80.00,0.00,6880.00,24000.00,159424.00,0.00,0.00,0.00,1265.00,40.00,5962.96296,0.00,0.00,0.00,0.00,0.8777,0.25069,0.00,0.00,0.91647
885,2636.00,142.00,25042.00,166068.00,2636.00,0.00,203896.00,784992.00,5206496.00,0.00,0.00,0.00,41323.00,1318.00,6027.77778,0.00,0.00,0.00,0.00,0.53802,0.52019,0.00,0.00,0.54738
889,832.00,142.00,7904.00,52416.00,832.00,0.00,67434.00,249280.00,1651904.00,0.00,0.00,0.00,13120.00,416.00,5009.25926,0.00,0.00,0.00,0.00,0.33517,0.22457,0.00,0.00,0.36792
893,1216.00,142.00,11552.00,76608.00,1216.00,0.00,97086.00,368288.00,2443904.00,0.00,0.00,0.00,19385.00,608.00,4796.2963,0.00,0.00,0.00,0.00,0.54146,0.50685,0.00,0.00,0.55942
897,272.00,142.00,2584.00,17136.00,272.00,0.00,23307.00,81376.00,538688.00,0.00,0.00,0.00,4274.00,136.00,5101.85185,0.00,0.00,0.00,0.00,0.46041,0.39557,0.00,0.00,0.53855
901,4.00,138.00,38.00,252.00,4.00,0.00,344.00,1216.00,8064.00,0.00,0.00,0.00,64.00,2.00,6666.66667,0.00,0.00,0.00,0.00,0.63119,0.62713,0.00,0.00,0.96263
905,210.00,188.00,1995.00,13230.00,210.00,0.00,17993.00,62560.00,415328.00,0.00,0.00,0.00,3297.00,105.00,6157.40741,0.00,0.00,0.00,0.00,0.61543,0.53754,0.00,0.00,0.69126
909,364.00,142.00,3458.00,22932.00,364.00,0.00,31119.00,107904.00,715424.00,0.00,0.00,0.00,5676.00,182.00,6092.59259,0.00,0.00,0.00,0.00,0.67507,0.59577,0.00,0.00,0.72384
913,2.00,138.00,19.00,126.00,2.00,0.00,172.00,512.00,3392.00,0.00,0.00,0.00,27.00,1.00,7074.07407,0.00,0.00,0.00,0.00,0.58277,0.57696,0.00,0.00,0.9787
925,1334.00,142.00,12673.00,84042.00,1334.00,0.00,108128.00,398528.00,2641824.00,0.00,0.00,0.00,20971.00,667.00,4888.88889,0.00,0.00,0.00,0.00,0.50703,0.47362,0.00,0.00,0.5276
929,1684.00,142.00,15998.00,106092.00,1684.00,0.00,132562.00,509408.00,3379744.00,0.00,0.00,0.00,26815.00,842.00,5990.74074,0.00,0.00,0.00,0.00,0.58246,0.55462,0.00,0.00,0.61499
933,818.00,142.00,7771.00,51534.00,818.00,0.00,67044.00,243648.00,1615424.00,0.00,0.00,0.00,12824.00,409.00,6398.14815,0.00,0.00,0.00,0.00,0.84136,0.46481,0.00,0.00,0.8535
937,500.00,142.00,4750.00,31500.00,500.00,0.00,42016.00,150048.00,992800.00,0.00,0.00,0.00,7900.00,250.00,5972.22222,0.00,0.00,0.00,0.00,0.54099,0.47976,0.00,0.00,0.57956
941,1250.00,142.00,11875.00,78750.00,1250.00,0.00,99942.00,373728.00,2481600.00,0.00,0.00,0.00,19676.00,625.00,4620.37037,0.00,0.00,0.00,0.00,0.57552,0.54041,0.00,0.00,0.59396
945,1276.00,142.00,12122.00,80388.00,1276.00,0.00,101467.00,359616.00,2385312.00,0.00,0.00,0.00,18927.00,638.00,5694.44444,0.00,0.00,0.00,0.00,0.52515,0.49148,0.00,0.00,0.54265
949,1080.00,142.00,10260.00,68040.00,1080.00,0.00,86791.00,313920.00,2079008.00,0.00,0.00,0.00,16509.00,540.00,4583.33333,0.00,0.00,0.00,0.00,0.52278,0.484,0.00,0.00,0.54321
953,1768.00,142.00,16796.00,111384.00,1768.00,0.00,138271.00,532288.00,3531904.00,0.00,0.00,0.00,28028.00,884.00,5907.40741,0.00,0.00,0.00,0.00,0.65892,0.63511,0.00,0.00,0.67836
957,966.00,142.00,9177.00,60858.00,966.00,0.00,78192.00,272864.00,1811360.00,0.00,0.00,0.00,14361.00,483.00,4611.11111,0.00,0.00,0.00,0.00,0.53778,0.49495,0.00,0.00,0.59975
961,84.00,142.00,798.00,5292.00,84.00,0.00,7224.00,24800.00,164320.00,0.00,0.00,0.00,1304.00,42.00,6194.44444,0.00,0.00,0.00,0.00,0.59594,0.54894,0.00,0.00,0.7273
965,966.00,142.00,9177.00,60858.00,966.00,0.00,77996.00,272992.00,1810816.00,0.00,0.00,0.00,14361.00,483.00,5731.48148,0.00,0.00,0.00,0.00,0.57604,0.53337,0.00,0.00,0.59819
