EID,l1tex__lsuin_requests.sum,l1tex__texin_requests.sum,sm__inst_executed_pipe_alu.sum,sm__inst_executed_pipe_fma.sum,sm__inst_executed_pipe_lsu.sum,sm__inst_executed_pipe_tex.sum,sm__inst_issued.sum,sm__thread_inst_executed_pipe_alu_pred_on.sum,sm__thread_inst_executed_pipe_fma_pred_on.sum,sm__threads_launched_shader_ps.sum,sm__threads_launched_shader_ps_killmask_off.sum,sm__threads_launched_shader_ps_killmask_on.sum,sm__threads_launched_shader_vs.sum,sm__warps_launched.sum,gpu__time_duration.avg,l1tex__average_t_sector_lookup_hit.avg.ratio,l1tex__average_t_sector_pipe_lsu_lookup_hit.avg.ratio,l1tex__average_t_sector_pipe_lsu_mem_global_op_ld_lookup_hit.avg.ratio,l1tex__t_sector_hit_rate.avg.ratio,lts__average_t_sector_srcnode_gpc_lookup_hit.avg.ratio,lts__average_t_sector_srcnode_gpc_op_read_lookup_hit.avg.ratio,lts__average_t_sector_srcunit_tex_op_read.avg.ratio,lts__average_t_sector_srcunit_tex_op_read_lookup_hit.avg.ratio,lts__t_sector_hit_rate.avg.ratio
1787,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12129.62963,0.00,0.00,0.00,0.00,0.0298,0.0298,0.00,0.00,0.99586
1789,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11990.74074,0.00,0.00,0.00,0.00,0.02985,0.02985,0.00,0.00,0.99834
1791,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12111.11111,0.00,0.00,0.00,0.00,0.0288,0.0288,0.00,0.00,0.9792
1793,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11888.88889,0.00,0.00,0.00,0.00,0.02975,0.02975,0.00,0.00,0.99504
1795,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12407.40741,0.00,0.00,0.00,0.00,0.02889,0.02889,0.00,0.00,0.98074
1797,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11842.59259,0.00,0.00,0.00,0.00,0.02922,0.02922,0.00,0.00,0.9862
1799,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12185.18519,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,0.99834
1801,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11814.81481,0.00,0.00,0.00,0.00,0.02985,0.02985,0.00,0.00,0.99502
1803,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11805.55556,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,0.99834
1805,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12055.55556,0.00,0.00,0.00,0.00,0.0299,0.0299,0.00,0.00,0.99751
1807,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11703.7037,0.00,0.00,0.00,0.00,0.0299,0.0299,0.00,0.00,0.99751
1809,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12203.7037,0.00,0.00,0.00,0.00,0.02951,0.02951,0.00,0.00,0.99098
1811,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11629.62963,0.00,0.00,0.00,0.00,0.02988,0.02988,0.00,0.00,0.99751
1813,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11574.07407,0.00,0.00,0.00,0.00,0.02988,0.02988,0.00,0.00,0.99751
1815,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12407.40741,0.00,0.00,0.00,0.00,0.02889,0.02889,0.00,0.00,0.98074
1816,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12120.37037,0.00,0.00,0.00,0.00,0.02922,0.02922,0.00,0.00,0.9862
1818,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11842.59259,0.00,0.00,0.00,0.00,0.02936,0.02936,0.00,0.00,0.98858
1820,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12009.25926,0.00,0.00,0.00,0.00,0.02878,0.02878,0.00,0.00,0.97762
1822,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11675.92593,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,0.99834
1824,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12092.59259,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,1.10483
1826,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11666.66667,0.00,0.00,0.00,0.00,0.02988,0.02988,0.00,0.00,0.99751
1828,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11629.62963,0.00,0.00,0.00,0.00,0.02988,0.02988,0.00,0.00,0.99751
1830,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11694.44444,0.00,0.00,0.00,0.00,0.02988,0.02988,0.00,0.00,0.99751
1832,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11629.62963,0.00,0.00,0.00,0.00,0.02973,0.02973,0.00,0.00,0.99505
1834,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12287.03704,0.00,0.00,0.00,0.00,0.02908,0.02908,0.00,0.00,1.00969
1836,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11722.22222,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,1.02329
1838,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11824.07407,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,0.99834
1840,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11879.62963,0.00,0.00,0.00,0.00,0.02985,0.02985,0.00,0.00,0.99502
1842,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12222.22222,0.00,0.00,0.00,0.00,0.02988,0.02988,0.00,0.00,0.99751
1844,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11796.2963,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,0.99834
1846,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11722.22222,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,0.99834
1848,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12009.25926,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,0.99834
1850,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11657.40741,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,0.99834
1852,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11453.7037,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,0.99834
1854,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11592.59259,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,0.99834
1856,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12296.2963,0.00,0.00,0.00,0.00,0.02908,0.02908,0.00,0.00,0.98384
1858,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11666.66667,0.00,0.00,0.00,0.00,0.02975,0.02975,0.00,0.00,0.99504
1860,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12398.14815,0.00,0.00,0.00,0.00,0.02908,0.02908,0.00,0.00,0.98223
1862,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12277.77778,0.00,0.00,0.00,0.00,0.02917,0.02917,0.00,0.00,0.98541
1864,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11935.18519,0.00,0.00,0.00,0.00,0.02975,0.02975,0.00,0.00,0.99504
1866,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11694.44444,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,0.99834
1868,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12027.77778,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,0.99834
1870,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11805.55556,0.00,0.00,0.00,0.00,0.02965,0.02965,0.00,0.00,0.99341
1872,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12111.11111,0.00,0.00,0.00,0.00,0.02894,0.02894,0.00,0.00,0.98151
1874,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12111.11111,0.00,0.00,0.00,0.00,0.02936,0.02936,0.00,0.00,0.98858
1876,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11759.25926,0.00,0.00,0.00,0.00,0.02965,0.02965,0.00,0.00,0.99341
1878,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11638.88889,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,0.99834
1880,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11537.03704,0.00,0.00,0.00,0.00,0.02985,0.02985,0.00,0.00,0.99502
1882,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12083.33333,0.00,0.00,0.00,0.00,0.02961,0.02961,0.00,0.00,0.9926
1884,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11527.77778,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,0.99834
1886,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11861.11111,0.00,0.00,0.00,0.00,0.02988,0.02988,0.00,0.00,0.99751
1888,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12157.40741,0.00,0.00,0.00,0.00,0.02929,0.02929,0.00,0.00,0.98779
1890,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11759.25926,0.00,0.00,0.00,0.00,0.02936,0.02936,0.00,0.00,0.98858
1892,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11546.2963,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,0.99834
1894,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11990.74074,0.00,0.00,0.00,0.00,0.02965,0.02965,0.00,0.00,0.99341
1896,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11851.85185,0.00,0.00,0.00,0.00,0.02917,0.02917,0.00,0.00,0.98541
1898,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12175.92593,0.00,0.00,0.00,0.00,0.02975,0.02975,0.00,0.00,0.99504
1900,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11898.14815,0.00,0.00,0.00,0.00,0.02908,0.02908,0.00,0.00,0.98223
1902,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11731.48148,0.00,0.00,0.00,0.00,0.02975,0.02975,0.00,0.00,0.99504
1904,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12166.66667,0.00,0.00,0.00,0.00,0.0299,0.0299,0.00,0.00,0.99751
1906,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12268.51852,0.00,0.00,0.00,0.00,0.02903,0.02903,0.00,0.00,0.98306
1908,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12009.25926,0.00,0.00,0.00,0.00,0.02961,0.02961,0.00,0.00,0.9926
1910,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12157.40741,0.00,0.00,0.00,0.00,0.0298,0.0298,0.00,0.00,0.99586
1912,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11851.85185,0.00,0.00,0.00,0.00,0.02944,0.02944,0.00,0.00,0.99019
1914,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11777.77778,0.00,0.00,0.00,0.00,0.02973,0.02973,0.00,0.00,0.99505
1916,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11740.74074,0.00,0.00,0.00,0.00,0.02944,0.02944,0.00,0.00,0.99019
1918,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11685.18519,0.00,0.00,0.00,0.00,0.02973,0.02973,0.00,0.00,0.99505
1920,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11611.11111,0.00,0.00,0.00,0.00,0.02978,0.02978,0.00,0.00,0.99421
1922,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12000.00,0.00,0.00,0.00,0.00,0.02901,0.02901,0.00,0.00,0.9855
1924,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11703.7037,0.00,0.00,0.00,0.00,0.0298,0.0298,0.00,0.00,0.99586
1926,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12407.40741,0.00,0.00,0.00,0.00,0.02821,0.02821,0.00,0.00,0.96944
1928,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11777.77778,0.00,0.00,0.00,0.00,0.0299,0.0299,0.00,0.00,1.10382
1930,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11731.48148,0.00,0.00,0.00,0.00,0.02975,0.02975,0.00,0.00,0.99504
1932,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11759.25926,0.00,0.00,0.00,0.00,0.02993,0.02993,0.00,0.00,0.99751
1934,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11953.7037,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,0.99834
1936,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11898.14815,0.00,0.00,0.00,0.00,0.02946,0.02946,0.00,0.00,0.99018
1938,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11805.55556,0.00,0.00,0.00,0.00,0.02961,0.02961,0.00,0.00,1.10773
1940,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11962.96296,0.00,0.00,0.00,0.00,0.02951,0.02951,0.00,0.00,0.98934
1942,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11592.59259,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,0.99834
1944,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11435.18519,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,0.99834
1946,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11916.66667,0.00,0.00,0.00,0.00,0.0298,0.0298,0.00,0.00,0.99586
1948,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12000.00,0.00,0.00,0.00,0.00,0.02936,0.02936,0.00,0.00,0.98858
1950,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11888.88889,0.00,0.00,0.00,0.00,0.0298,0.0298,0.00,0.00,0.99586
1952,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11953.7037,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,0.99834
1954,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11648.14815,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,0.99834
1956,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11574.07407,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,0.99834
1958,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11694.44444,0.00,0.00,0.00,0.00,0.0298,0.0298,0.00,0.00,0.99586
1960,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11870.37037,0.00,0.00,0.00,0.00,0.02906,0.02906,0.00,0.00,0.98224
1962,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11648.14815,0.00,0.00,0.00,0.00,0.0298,0.0298,0.00,0.00,0.99586
1964,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11759.25926,0.00,0.00,0.00,0.00,0.0298,0.0298,0.00,0.00,0.99586
1966,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11638.88889,0.00,0.00,0.00,0.00,0.02973,0.02973,0.00,0.00,0.99505
1968,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12324.07407,0.00,0.00,0.00,0.00,0.0288,0.0288,0.00,0.00,0.9792
1970,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11879.62963,0.00,0.00,0.00,0.00,0.0299,0.0299,0.00,0.00,0.99751
1972,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11814.81481,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,0.99834
1974,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11953.7037,0.00,0.00,0.00,0.00,0.02936,0.02936,0.00,0.00,0.98858
1976,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11750.00,0.00,0.00,0.00,0.00,0.02965,0.02965,0.00,0.00,0.99341
1978,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11703.7037,0.00,0.00,0.00,0.00,0.0298,0.0298,0.00,0.00,0.99586
1980,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11620.37037,0.00,0.00,0.00,0.00,0.02961,0.02961,0.00,0.00,0.9926
1982,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11796.2963,0.00,0.00,0.00,0.00,0.0299,0.0299,0.00,0.00,0.99751
1984,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11546.2963,0.00,0.00,0.00,0.00,0.0299,0.0299,0.00,0.00,0.99751
1986,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11583.33333,0.00,0.00,0.00,0.00,0.0299,0.0299,0.00,0.00,1.10382
1988,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11750.00,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,0.99834
1990,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11916.66667,0.00,0.00,0.00,0.00,0.02951,0.02951,0.00,0.00,1.20082
1992,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11888.88889,0.00,0.00,0.00,0.00,0.02975,0.02975,0.00,0.00,1.10083
1994,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12472.22222,0.00,0.00,0.00,0.00,0.02826,0.02826,0.00,0.00,1.07064
1996,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12388.88889,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,1.21131
1998,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11740.74074,0.00,0.00,0.00,0.00,0.0298,0.0298,0.00,0.00,1.10182
2000,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12009.25926,0.00,0.00,0.00,0.00,0.02973,0.02973,0.00,0.00,0.99505
2002,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11962.96296,0.00,0.00,0.00,0.00,0.02915,0.02915,0.00,0.00,0.98543
2004,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12009.25926,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,1.21131
2006,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11898.14815,0.00,0.00,0.00,0.00,0.02932,0.02932,0.00,0.00,0.98779
2008,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11611.11111,0.00,0.00,0.00,0.00,0.02671,0.02671,0.00,0.00,0.89095
2010,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12296.2963,0.00,0.00,0.00,0.00,0.02908,0.02908,0.00,0.00,0.98384
2012,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11648.14815,0.00,0.00,0.00,0.00,0.02451,0.02451,0.00,0.00,0.90538
2014,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12083.33333,0.00,0.00,0.00,0.00,0.02677,0.02677,0.00,0.00,0.89814
2016,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12027.77778,0.00,0.00,0.00,0.00,0.02988,0.02988,0.00,0.00,1.20996
2018,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12037.03704,0.00,0.00,0.00,0.00,0.02915,0.02915,0.00,0.00,0.98543
2020,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11722.22222,0.00,0.00,0.00,0.00,0.02562,0.02562,0.00,0.00,0.85552
2022,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11870.37037,0.00,0.00,0.00,0.00,0.02444,0.02444,0.00,0.00,0.8201
2024,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11712.96296,0.00,0.00,0.00,0.00,0.02958,0.02958,0.00,0.00,0.9926
2026,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12092.59259,0.00,0.00,0.00,0.00,0.02444,0.02444,0.00,0.00,0.8907
2028,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12416.66667,0.00,0.00,0.00,0.00,0.02444,0.02444,0.00,0.00,1.08079
2030,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11490.74074,0.00,0.00,0.00,0.00,0.02944,0.02944,0.00,0.00,1.09485
2032,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12222.22222,0.00,0.00,0.00,0.00,0.02892,0.02892,0.00,0.00,0.97992
2034,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11546.2963,0.00,0.00,0.00,0.00,0.02995,0.02995,0.00,0.00,1.09817
2036,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12148.14815,0.00,0.00,0.00,0.00,0.02936,0.02936,0.00,0.00,1.09299
2038,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12287.03704,0.00,0.00,0.00,0.00,0.02873,0.02873,0.00,0.00,1.1253
2040,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12148.14815,0.00,0.00,0.00,0.00,0.02873,0.02873,0.00,0.00,1.18915
2042,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11953.7037,0.00,0.00,0.00,0.00,0.02929,0.02929,0.00,0.00,1.19609
